# Constructed from biom file																																																																																																																																																							
#OTU ID	BL.20.1	BL.20.10	BL.20.2	BL.20.3	BL.20.4	BL.20.5	BL.20.6	BL.20.7	BL.20.8	BL.20.9	BL.360.1	BL.360.10	BL.360.2	BL.360.3	BL.360.4	BL.360.5	BL.360.6	BL.360.7	BL.360.8	BL.360.9	BL.5760.1	BL.5760.10	BL.5760.11	BL.5760.2	BL.5760.3	BL.5760.4	BL.5760.5	BL.5760.6	BL.5760.7	BL.5760.8	BL.5760.9	BL.60.1	BL.60.2	BL.60.3	BL.60.4	BL.60.5	BL.60.6	BL.60.7	BL.60.9	BL.720.1	BL.720.2	BL.720.3	BL.720.4	BL.720.5	BL.720.6	BL.720.7	BL.720.8	BL.720.9	Barn.5760.1	CR.20.1	CR.20.10	CR.20.2	CR.20.3	CR.20.4	CR.20.5	CR.20.6	CR.20.7	CR.20.8	CR.20.9	CR.360.1	CR.360.10	CR.360.2	CR.360.3	CR.360.4	CR.360.5	CR.360.6	CR.360.7	CR.360.8	CR.360.9	CR.5760.1	CR.5760.10	CR.5760.2	CR.5760.3	CR.5760.4	CR.5760.5	CR.5760.6	CR.5760.7	CR.60.1	CR.60.10	CR.60.2	CR.60.4	CR.60.5	CR.60.6	CR.60.7	CR.60.8	CR.60.9	CR.720.1	CR.720.10	CR.720.2	CR.720.3	CR.720.5	CR.720.7	CR.720.8	CR.720.9	FB.20.1	FB.20.10	FB.20.2	FB.20.3	FB.20.4	FB.20.5	FB.20.6	FB.20.7	FB.20.8	FB.20.9	FB.360.1	FB.360.10	FB.360.2	FB.360.3	FB.360.4	FB.360.5	FB.360.6	FB.360.7	FB.360.8	FB.360.9	FB.5760.1	FB.5760.10	FB.5760.2	FB.5760.3	FB.5760.4	FB.5760.5	FB.5760.6	FB.5760.7	FB.5760.8	FB.5760.9	FB.60.1	FB.60.10	FB.60.2	FB.60.3	FB.60.4	FB.60.5	FB.60.6	FB.60.7	FB.60.8	FB.60.9	FB.720.1	FB.720.10	FB.720.2	FB.720.3	FB.720.4	FB.720.5	FB.720.6	FB.720.7	FB.720.8	Nereo.5760.1	Rope.5760.1	W.360.1	W.360.2	W.360.3	W.5760.1	W.5760.2	W.5760.3
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Enterobacteriales	0.013059782	0.011356661	0.002986785	0.021402785	0.022485665	0.002991027	0.00596464	0.001395673	0.001449893	0.004632067	0.002114165	0.002811506	0.001488448	0.010586915	0.001416208	0.008144711	0.000814474	0.005730659	0.001842262	0.002239097	0	0	0	0	0	0	0	1.58E-05	0	0	0	0.003354141	0.005939619	0.012819402	0.001052436	0.007723664	0.006369427	0.006600197	0.025370366	0.01682774	0.000729763	0.004757066	0.001645783	0.001498375	0.002232558	0.001406522	0.001152945	0.001126272	0	0.00173734	0.001003592	0.004187496	0.003782185	0.003337147	0	0.003169149	0.010768236	0.00122809	0.002385528	0.003084172	0.000594609	0.002778191	0.003402386	0.002323447	0.001769484	0.000729346	0.001900999	0.000596784	0.000463978	0	0	0	0	1.37E-05	0	0	0	0.011152592	0.00400058	0.022031904	0.000378	0.006911936	0.000915583	0	0.005711319	0	0.001779843	0	0	0.00147929	0.002778713	0.005697914	5.14E-05	0.001957483	0.000583236	0.006400419	0.000590388	0.005062065	0.001649157	0.004072462	8.08E-05	0.001789519	0.005806254	8.92E-05	0.000111418	0.001597706	0.001390579	0.001219373	0.002976373	0.000234921	0.001438748	0.000139912	0.000214144	0.002055061	0	0	0	0	0	1.41E-05	0	0	1.38E-05	2.86E-05	0.005032713	0.001080598	0.001446747	0.000265414	0.007802304	0.002678771	0.00688802	0.003514071	0.002024145	0.001992265	6.27E-05	0.00264165	0.000139743	0.000526549	0.000347481	0.002300131	0.000415769	0.000319107	0	0	9.38E-05	0.000158396	0	0.000191677	8.65E-05	3.63E-05	1.96E-05
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Gammaproteobacteria_Incertae_Sedis	0	0.007021179	0.00278221	0	0	0.004704636	0.005830904	0.01698964	0.004292822	0.008492122	0.009819121	0.005530324	0.006630358	0.000731814	0.001888277	0.002462354	0.002385246	0.00161427	0.005327624	0.003894081	1.08E-05	7.20E-05	0.000215776	3.37E-05	1.29E-05	7.04E-05	1.49E-05	0.000221551	0.000202725	0.000310029	4.00E-05	0.004192677	0.009329547	0.00537029	0.003528756	0.007895301	0.006313799	0	0.00339665	0.005187266	0.005922308	0.003140587	0.006545727	0.008050589	0.001897674	0.002664989	0.000684561	0.001646091	0.006271716	0.001994724	0.000369744	0.004479647	0.004800465	0.000190694	0	0.004352806	0.006925155	0	0.000795176	0.004155065	0	0	0.001636591	0.003413459	0.005670393	0.00188967	0.007007604	0.002808397	0.004639784	0.000115669	0	6.43E-05	0	5.49E-05	0	4.20E-05	4.57E-05	0.002551864	0.003913611	0.000849895	0.001260001	0.0038644	0.002929866	0.001717328	0.00240135	0	0.000693837	0	0.000589067	0.002048248	0.005978444	0.001834921	0.000154297	0.000822143	0.006332278	0.006475278	0.006199079	0.001584647	0.004978011	0.006986378	0.000242302	0.00230081	0.000967709	0.000428013	0.011726693	0.007906596	0.004736659	0.003848645	0.006996011	0.010101603	0.007263923	0.010423468	0.011992077	0.005527407	2.33E-05	5.96E-05	0.000118668	0.000502698	1.40E-05	0.000112516	1.79E-05	5.12E-05	0.000110499	2.86E-05	0.009629257	0.008905615	0.015148292	0.011147407	0.006610679	0.005097105	0.004179623	0.005140418	0.000289164	0.003808743	0.007522803	0.005452637	0.004471772	0.006152311	0.000744602	0.004479202	0.004346676	0.004786598	0.005934554	0.000485272	0.011439645	0.001832869	0.002075765	0.00220429	0.002919298	0.002846265	0.003768622
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Legionellales	0	0	0	0	0	0.000124626	0	0	0	0	0	0	0	0	0.000157356	0	0	0	9.96E-05	0.000827492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138555	0	0.000101585	0	0	0	0	0	0	0	0	4.85E-05	0	0	0.003130966	0	0	0	0	0	0	0	0	0.000402156	0	0	0.002738187	0	0	0	0	0	0	3.05E-05	0	0	0.002079297	0.000347877	0.000228818	0	0	0.001464933	0	0	0.000844832	0.000241335	0	0	0	0.001389357	0.001319856	0	0	0	0	0	0	0	0	0	0	0.000101864	0	0.000111418	0.000327735	0	0	0.000306843	0	7.02E-05	0	8.03E-05	0	0	0	0	0	0	0	0	0	0	1.43E-05	0.001308505	0	0	2.04E-05	0.000170232	0	0	0	0	0	0	0.000135469	0	0	0	0	0	0.000186145	0	0	0	0	2.16E-05	0	0.000151371	0	0
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Methylococcales	0	0.004143646	0	0	0	0.000872383	0.002380507	0	0	0.003193319	0.000704722	0.000803287	0	0	0	0	0	0	0.000248954	4.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00162253	0	0	0.000386183	0.000973493	0	0.000444177	0.000648408	0	0	0.001346549	0.001345998	0.000818605	0	0	0	0	0	0	0.001752905	0.003539737	0	0	0.001947308	0.000152201	0	0	0.001713429	0	0	0	0.002868453	0.002493364	0	0.001528254	0	0	0	0	0	0	0	0	0	0	0	0.001072619	0	0	0.000345597	0	0	0	7.04E-05	0	0	0	0.000568958	0	3.22E-05	0	0	0	0	0	0	0.000732959	0.001263867	0	0	0	0	0	0.000245801	0	0.001676638	0.001564897	0	0.000350914	0	0	0.00237395	0	0	0	0	0	0	0	0	0	0	0.001073645	0.000223572	0	0	0.001418601	0	0.00033437	0.002729939	0	0	0	3.39E-05	0	0	0	0.001283231	0	0	0	0	0	0	0	0	0	0	0
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Oceanospirillales	0.010258179	0.011510129	0.006137228	0.008058277	0.009922041	0.009502742	0.037526413	0.019968866	0.072579957	0.019791557	0.021000705	0.008001977	0.0110957	0.02693077	0.015525833	0.026138839	0.016231311	0.022397998	0.018422625	0.015332944	0.825712221	0.666565896	0.546993003	0.304588514	0.850388098	0.813372355	0.818442085	0.619107151	0.524827008	0.558595567	0.819648074	0.022081431	0.01135771	0.012732785	0.012938773	0.007637846	0.025116124	0.016289847	0.009536749	0.013276932	0.035028629	0.031405875	0.023340191	0.020393133	0.018009302	0.041048229	0.028859665	0.026597358	0.003365311	0.007142398	0.009983097	0.009024216	0.004945934	0.016399695	0.001444794	0.008132875	0.007039306	0.017081612	0.017758929	0.014735489	0.036667548	0.008533016	0.014987726	0.016579657	0.018861095	0.019327675	0.012896973	0.023239486	0.025898431	0.745977277	0.252653201	0.859394095	0.799058872	0.64617685	0.792172534	0.870398633	0.845448871	0.013420916	0.011219017	0.01029681	0.012222012	0.014326558	0.01748764	0.006096514	0.020898235	0.011264433	0.026305469	0.062452972	0.048499843	0.513939463	0.016882789	0.024047129	0.073856915	0.039580316	0.010956507	0.009956208	0.006081001	0.010608328	0.016369411	0.005195899	0.585441696	0.021431615	0.006213711	0.850587627	0.013982897	0.011429742	0.015600556	0.010136036	0.013409021	0.010219064	0.010632698	0.010376831	0.013464318	0.013428764	0.66050377	0.672679069	0.665355666	0.395438855	0.743508674	0.619836571	0.679448729	0.701531788	0.749223056	0.640630368	0.021338702	0.01218467	0.010212331	0.011821151	0.007830676	0.010975519	0.006754272	0.010977841	0.016626907	0.056486582	0.017772623	0.016764317	0.014253773	0.030124155	0.02263589	0.038642197	0.019125373	0.015263928	0.004409318	0.005604892	0.006282428	0.006471613	0.006184051	0.008702153	0.00547098	0.008393764	0.013445345
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Pasteurellales	4.31E-05	0.000537139	0.001022871	0	0	0.000218096	0.000160484	0	8.53E-05	0.000350914	0	0.000278061	0	0	0	0	0	0.00012107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000550501	0	0	0	0.00013907	0.001966016	0.000104512	0	0	0.000415666	0.000261829	7.62E-05	0	0	0	0	0	0.001158227	0	0	0	0	0.000582987	0	0	0.00122809	0.001060235	0.000128507	6.61E-05	0	0.000387614	0	4.02E-05	0	0	0.000737204	0.001434115	0	0	0	0	0	0	0	0	0.000189027	0	0	0	0	0	0	0.000454309	0	0.000181001	0	0	0	0	0	0	0	0.000374938	0	0	0	0	0.000456397	8.08E-05	0	0.000152796	0	0	0	0.0003911	0	0	0.000176191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26E-05	0	2.84E-05	0	0	2.90E-05	0.001662691	0	0	3.39E-05	0	0	9.93E-05	7.26E-05	0	0	0	0	0	0	0	0	0	0	0
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Pseudomonadales	0.402611956	0.164978514	0.134937196	0.594120681	0.529282907	0.12724327	0.132880413	0.037039025	0.101549396	0.108081552	0.045243129	0.095189545	0.056865465	0.296823925	0.152425911	0.418600246	0.321717377	0.191896364	0.156791476	0.273218458	0.000107871	0.000503851	0.000200364	0.000740354	0.000116429	0.000422107	0.000671001	0.001186878	0.001324468	0.001278871	0.000480263	0.451318364	0.127716289	0.403378086	0.197362719	0.108689123	0.12341112	0.505546974	0.280197528	0.074103807	0.034214663	0.03560872	0.043538433	0.04335128	0.04107907	0.126438909	0.178094037	0.085206844	0.002250825	0.335692684	0.505651806	0.120203856	0.120738981	0.493897788	0.098676873	0.119243986	0.122598075	0.339455175	0.366907428	0.091625616	0.179637949	0.42650196	0.214824066	0.057340371	0.11183946	0.088681872	0.079431937	0.150670505	0.169014679	0.000449825	0.000513523	0.000257284	0.000437136	0.000329227	0.000884632	0.00089612	0.003699362	0.329143235	0.067777939	0.353131538	0.328104328	0.101919633	0.508972716	0.5521209	0.442757009	0.366868488	0.103261034	0.006019564	0.176759347	0.020937642	0.078056585	0.072913984	0.142570591	0.131934385	0.052991168	0.205786578	0.269276184	0.296020776	0.047611776	0.078570426	0.015547703	0.141414572	0.199042477	0.012448059	0.023843347	0.057189676	0.123500782	0.058606104	0.044768334	0.034797674	0.044671369	0.016836116	0.032469618	0.104595543	0.00049023	0.000342573	0.000288194	0.001742686	0.000433688	0.000618838	0.000267781	0.000375689	0.000400558	0.000357838	0.100553598	0.056712747	0.168928982	0.019477338	0.086477898	0.165972171	0.144046544	0.0572416	0.339261187	0.223719677	0.048584773	0.038574864	0.065958636	0.049052212	0.1726483	0.032080771	0.10280833	0.073554049	0.013283417	0.000291163	0.002125399	6.79E-05	0.00017298	0.001284238	0.00263818	0.002701233	0.000431821
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Salinisphaerales	0	0	0	0	0	0	0	0	0	0	0	6.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.49E-05	0	0.000237869	0.000181291	0.00033368
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Thiotrichales	4.31E-05	0.04730663	0.025858189	0.005673027	6.44E-05	0.034272183	0.044427207	0.036931666	0.001705757	0.035196687	0.022551092	0.036673155	0.004905111	0.002780895	0.012745869	0.004735297	0.004828669	0.004156746	0.03400717	0.003602025	0	1.44E-05	3.08E-05	1.68E-05	0	0	1.49E-05	3.17E-05	1.35E-05	0.000232522	1.33E-05	0.002888288	0.031320624	0.000259853	0.003281124	0.045355074	0.041721136	0.001966016	0.025631646	0.028807855	0.002217357	0.026233142	0.022031045	0.029688135	0.01815814	0.002850057	0.003711043	0.001906	0.000437053	0.002895567	0.000422565	0.021813932	0.041458566	0.003813883	0	0.041389843	0.038278604	0.0005024	0.00496985	0.047804669	0.001189218	4.96E-05	0.027520565	0.046583673	0.040054693	0.005271184	0.04964962	0.013901566	0.003964906	2.57E-05	8.56E-05	0	0	6.86E-05	3.05E-05	1.40E-05	3.04E-05	0.004536648	0.042962748	0	0.003843004	0.043293852	0.001190258	0	0.000584112	0	0.001719509	0.004514673	0.001885014	0.012023972	0.036881105	0.02829642	0.002314458	0.006616294	0.008165306	0.005951267	0.016826072	0.009111718	0.043366724	0.048307822	0.000706714	0.00511291	0.004838545	0.000160505	0.005988691	0.032158951	0.00738745	0.03147506	0.040625959	0.010659541	0.026985297	0.007858409	0.010867819	0.035325798	0.000210099	0	0.000169526	0.000167566	4.20E-05	9.85E-05	1.79E-05	0	2.76E-05	0.000128822	0.029894313	0.029735067	0.004978512	0.007880768	0.027010157	0.008259543	0.041729361	0.027038016	0.001012073	0.006035392	0.006645143	0.014021065	0.007126887	0.003270147	0.003176967	0.020943296	0.008277582	0.00481319	0.001941209	0.000412481	0.005376008	0.002443826	0.002291991	0.002568477	0.003265288	0.000997099	0.002021709
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Vibrionales	0.00297401	0.02140884	0.034163905	0.007349149	0.002512725	0.030066052	0.032016476	0.023458049	0.007761194	0.01712461	0.057223397	0.039453765	0.032982646	0.007025418	0.010910045	0.011080595	0.004305079	0.009766334	0.011949811	0.019957165	0.00015102	0.000129562	0.000169539	0.00013461	0.000129366	0.000239194	4.47E-05	0.000316501	0.00013515	0.000310029	0.000373538	0.006615112	0.030943965	0.008055435	0.017767597	0.022055353	0.023363836	0.02485606	0.012672119	0.024670392	0.087487369	0.025863662	0.02954928	0.026615197	0.018827907	0.018802976	0.012970636	0.00901018	0.014510172	0.012869185	0.004172829	0.028176329	0.029578626	0.009057971	0.001191321	0.028484154	0.025722004	0.005972982	0.016301107	0.032255301	0.014733087	0.007838468	0.014987726	0.024726063	0.018217647	0.051849887	0.020016401	0.014041986	0.00594736	0.000629755	0.000427936	0	0.000257139	8.23E-05	0.000762614	0.000168023	0.000274027	0.014177024	0.027656182	0.009120031	0.008946009	0.020453046	0.016297381	0.002661858	0.013369678	0.005421008	0.035295182	0.022573363	0.038446434	0.011018814	0.035744358	0.023306722	0.011469423	0.047801746	0.035285786	0.063255605	0.021962451	0.028743727	0.031059125	0.040303328	0.003008582	0.023860247	0.026331873	0.004369304	0.035068661	0.033306022	0.216930297	0.043135312	0.035624425	0.034562753	0.038600554	0.036680347	0.039027785	0.034617156	0.000373509	0.000402151	0.00038991	0.000301619	0.000363738	0.000309419	0.000749786	0.000119538	0.000317684	0.000357838	0.032175809	0.040131162	0.048763882	0.104552879	0.038841287	0.052496466	0.032066071	0.04004879	0.017205234	0.033692722	0.026894023	0.02868561	0.021660145	0.02857222	0.013899231	0.082901554	0.020788449	0.024730754	0.013449806	0.00181977	0.003781959	0.001674473	0.002378481	0.003584367	0.003524782	0.001631617	0.003101262
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Xanthomonadales	0.001810267	0.000728975	0.002986785	0	0.001030861	0.004424227	0.003477144	0.000295239	0.000710732	0.010773064	0.005825699	0.004696141	0.000710395	0	0.003986362	0	0.002617953	0.000524638	0.002638917	0.006522586	0	0	0	0	0	0	0	0	1.35E-05	0	0	0.002981459	0.001274845	0.000173235	0.001671516	0.004290925	0.005924401	0.000983008	0.002116374	0.002686263	0.001122712	0.004757066	0.005012156	0.003250711	0.001674419	0.000370137	0.000360295	4.33E-05	4.37E-05	0.000772151	0.002007184	0.002564435	0.002085051	0.001811594	0	0.001909126	0.004489936	0.000390756	0.001325293	0.003212679	0.001057082	0	4.31E-05	0.003987149	0.010335398	0	0.008796779	0.005932739	0.001265396	0	0	0	0	0	0	1.40E-05	0	0.005103729	0.005826931	0.000424948	6.30E-05	0.003078953	0.000640908	0	0.003569574	0	0.001357507	0	0	0.002579275	0.003326036	0.001287664	0.000360027	0	0.000291618	0.000336864	0.003778486	0.000396162	0.001465917	0.002668165	4.04E-05	0	0.000458389	0	0.000334253	0.001556739	0	0.004763175	0.003375268	0.000528572	0.002070393	0.000116594	0.000160608	0.003684938	0	0	0	0	0	0	0	0	0	0	0.004093273	0.005514774	0	0.00034708	0.011320434	0.001413796	0.006419902	0.004617663	0.000216873	5.86E-05	9.40E-05	0.00138856	0.000279486	0.000138566	0	0.003026488	0.006463318	0	0.000499168	0	0.000625117	4.53E-05	2.16E-05	3.83E-05	0.000129747	0	0
Bacteria;__Proteobacteria;__Proteobacteria;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000561356	0	0	5.08E-05	0	0	0	0	2.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001248977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79E-05	0	0	0	0	0.000166639	3.74E-05	0	0	9.16E-05	0	2.02E-05	0	0	0	0.000362107	0.000327735	0	7.62E-05	0	0.000264286	3.51E-05	0.00018655	0.000374752	0	0	0	0	0	0	1.41E-05	0	0	0	0	0	0	0	0.000142915	0	0.001637027	0.000367807	8.71E-05	0	0	0	0	0	0.000166279	0	0	0	0	5.55E-05	0	0.000125023	0	0	0	0	0	0
Bacteria;__Proteobacteria;__Proteobacteria;__Alphaproteobacteria	0.011680531	0.014694598	0.009164928	0.003545642	0.010566329	0.021248754	0.009334796	0.004777497	0.002444918	0.017791346	0.019356354	0.021966818	0.022800311	0.047421574	0.032572777	0.042807084	0.045494211	0.071027887	0.047500498	0.027599299	0.000161807	0.000143957	4.62E-05	6.73E-05	6.47E-05	0.000112562	1.49E-05	0	8.11E-05	0.000193768	9.34E-05	0.010714618	0.020774179	0.012732785	0.018324769	0.014288779	0.016688454	0.010953518	0.012358582	0.038873622	0.019310655	0.045630889	0.040321676	0.027478667	0.041190698	0.043306067	0.081246622	0.063461122	0.009178121	0.019689853	0.018170294	0.006037785	0.010279785	0.007818459	0.013636824	0.014012982	0.023477037	0.04097354	0.024517925	0.026343971	0.063689218	0.029567892	0.045566131	0.022230509	0.031207271	0.04952924	0.028925004	0.093765358	0.060317193	0.000218487	0.001711743	6.43E-05	0.000115712	6.86E-05	0.000366055	0.000238032	0.000213132	0.035206276	0.019568053	0.016605649	0.01026901	0.023029313	0.030397363	0.01262236	0.013304777	0.016896649	0.038342031	0.08427389	0.049010368	0.016746321	0.022019198	0.043555241	0.045209073	0.051951611	0.010998167	0.019837557	0.012339119	0.019279866	0.01117762	0.016324954	0.001474003	0.005752024	0.013751655	0.000499349	0.008634857	0.019705039	0.022640362	0.020310178	0.017950292	0.013155576	0.014141839	0.010796567	0.013464318	0.020798639	0.000280132	5.96E-05	0.000203431	0.000167566	4.20E-05	0.000140645	0.000124964	8.54E-05	8.29E-05	7.16E-05	0.015668512	0.017513135	0.020977831	0.007472438	0.012029734	0.022732346	0.019527201	0.019574246	0.011638835	0.020098441	0.023163966	0.0334609	0.034237004	0.011140672	0.076098287	0.018062079	0.027402956	0.02071533	0.00978924	0.000291163	0.003906983	0.099993212	0.122426916	0.131720688	0.08470288	0.111747643	0.155691209
Bacteria;__Proteobacteria;__Proteobacteria;__Deltaproteobacteria	0	0	0	0	0	0.0014332	0.000320967	0	0	0.00073692	9.40E-05	0	0	0	0.000262261	0	0	0	0.000448118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29E-05	0	0	0.000757714	9.26E-05	0	0	0.000336637	0	0	0.000259096	0	0	0.00098337	0	0	0	0	0	0	0.001412753	0	0	0	0.000428357	0	0	0	0.001176066	0	0	0.001416431	0.000561679	0.000337439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48E-05	0	0	0	0	0	0	0.000236155	0	3.05E-05	0	0	0	0	0	0.000111418	0	0	0	0.000644369	0.000117461	3.51E-05	0	0	3.54E-05	0	0	3.39E-05	0	0	0	0	0	0	0	0	0.000447144	0	0	0.00056744	0	0	0.001045509	0	0	0	0.000101602	0	0	0	0	0	0	0	0	9.38E-05	0	4.32E-05	7.67E-05	2.16E-05	0	0
Bacteria;__Proteobacteria;__Proteobacteria;__Gammaproteobacteria	0.008318607	0.01216237	0.012233542	0.009863332	0.013594485	0.00529661	0.011849038	0.032234688	0.013361763	0.009509773	0.025933756	0.008588995	0.047799466	0.028248036	0.023603462	0.023865896	0.018442027	0.024254409	0.009958176	0.018934969	0.004929722	0.005441589	0.005764311	0.000740354	0.014294955	0.003813035	0.010184302	0.008956972	0.006852092	0.004340412	0.005789832	0.022267772	0.012951266	0.011433521	0.028972946	0.009010942	0.012822296	0.016570706	0.006322995	0.013987094	0.023576962	0.027803436	0.027342435	0.026564405	0.02987907	0.036939705	0.01657359	0.029196448	0.009527764	0.012869185	0.00934925	0.004771798	0.0064976	0.018878719	0.001064585	0.004772814	0.009474525	0.013676454	0.016897489	0.011479974	0.015525899	0.016669147	0.022093975	0.00943721	0.010094104	0.026521681	0.005553899	0.020887453	0.013877172	0.032991466	0.027815817	0.011148989	0.010774116	0.008340421	0.026996522	0.020862796	0.023596754	0.015311186	0.011798811	0.01333682	0.056259056	0.009990889	0.014466215	0.010218101	0.016290239	0.006054632	0.024223958	0.030097818	0.028589381	0.015304961	0.017135399	0.018606747	0.017692743	0.031280586	0.043826029	0.04330576	0.039201795	0.03495026	0.021805522	0.012498245	0.011206461	0.01163187	0.017113171	0.012893906	0.05548592	0.021917247	0.036589605	0.018481119	0.021417613	0.055705644	0.026037829	0.067461058	0.0609508	0.015483825	0.007120013	0.006449307	0.003102326	0.012835551	0.006449356	0.008073023	0.005801914	0.009409314	0.004958632	0.004666209	0.012749539	0.029995901	0.037828178	0.044487546	0.01648414	0.038321304	0.017387234	0.016989516	0.008530326	0.03269659	0.038867818	0.023470044	0.029066518	0.05215608	0.025862497	0.020168515	0.044109309	0.045259939	0.018247366	0.002329306	0.053353754	0.080080556	0.105301851	0.116942363	0.054125941	0.077991298	0.124796357
Bacteria;__Proteobacteria;__Proteobacteria;__Proteobacteria	0.003620534	0.001764886	0.002577636	0	0.008182462	0.009596211	0.006579827	0.008051962	0.014555792	0.012036355	0.009490251	0.004479871	0.014985961	0.001805142	0.016102806	0.003125296	0.016231311	0.009685621	0.006273651	0.006814642	3.24E-05	4.32E-05	6.17E-05	0	1.29E-05	8.44E-05	1.49E-05	0.000300676	1.35E-05	0.000232522	2.67E-05	0.002608777	0.00996697	0.006236466	0.008419489	0.007509118	0.005368119	0.001404297	0.003527291	0.010992065	0.010020209	0.011500092	0.010622779	0.008939456	0.015776744	0.01358404	0.008863268	0.013905133	0.001988593	0.00836497	0.0051236	0.00402519	0.005770257	0.001716247	0	0.00805651	0.003082075	0.002177068	0.003379498	0.010237738	0.007729915	0.001438706	0.006201817	0.005822959	0.004986729	0.010111391	0.006597585	0.007652882	0.009068669	0.000115669	0	0	1.29E-05	0.00012346	3.05E-05	4.20E-05	4.57E-05	0.005765323	0.00492825	0.00457636	0.028350028	0.007917308	0.006317524	0.000686931	0.005127207	0.004012954	0.009261215	0.0165538	0.011781338	0.003432711	0.01128326	0.008884883	0.003908862	0.008965274	0.014372605	0.010442789	0.01381509	0.010696364	0.007543367	0.009233254	0.000646138	0.004175543	0.004482021	3.57E-05	0.016434083	0.006145023	0.015035634	0.008040239	0.011291807	0.018118283	0.0138962	0.015063893	0.017907811	0.009566665	0.000116722	1.49E-05	8.48E-05	0.000368645	0.000125909	0.000140645	5.36E-05	5.12E-05	0.000110499	0.000100195	0.006139909	0.015910869	0.014084507	0.00879951	0.006525563	0.014807649	0.004781489	0.009874249	0.003542254	0.007969061	0.016518823	0.012971179	0.018306316	0.013302295	0.01355175	0.00840153	0.011112371	0.022922484	0.007071547	0.001091862	0.008782897	0.004118299	0.004281266	0.005213624	0.006357582	0.0076686	0.007910181
Bacteria;__Proteobacteria;__Proteobacteria_Incertae_Sedis;__Unknown_Order	0	3.84E-05	0.000531893	0	0	0.000623131	0.001150132	0.001771432	0.000426439	0.000631645	0.001456425	0	0.001319306	0.000634239	0	9.47E-05	0.002443423	0.000928205	0.000398327	0	0	0	1.54E-05	0	0	0	0	1.58E-05	4.05E-05	0	0	0	0.000579475	0	0.001981056	0.003175284	0.000278141	0	0.000574818	0.001420323	0.00089817	0.000508036	0.001271741	0.000584112	0.000967442	0.001147426	0.000252207	0.000216591	0.000349643	0	0	0.000519379	0.001842603	0.000190694	0	0.000496373	0.000380503	0	0.000530117	0.003641037	0	0	0.002799432	0.001348173	0.002412933	0.000729346	0.00108096	0	0	2.57E-05	0	0	2.57E-05	1.37E-05	0	0	0	0.000567081	0.001362516	3.27E-05	0.007938008	0.001602312	0	0	0	0	0.000422336	0.001504891	0	0.000151722	0.002315594	0.002768478	0.000154297	7.83E-05	0.000583236	0.00348093	0.001653088	0.000660269	0.001588077	0.001018115	2.02E-05	0	0.000203728	0	0.003871758	0.000942237	0.002868069	0.003010327	0.001319423	0.003582545	0.002316033	0.002938159	0.002890947	0.000637778	0	0	0	0.000117296	0	2.81E-05	1.79E-05	3.42E-05	0	0	0.0011743	0.003614413	0.002382877	0.001837485	0.001446973	0.001264975	0.00066874	0.001074551	0	0.001640689	0.001567251	0.000135469	0.0009782	0.001662787	0	0.001089536	0.001587482	0.002632629	0.001802551	0.000291163	0.002688004	0.000475188	0.000454074	0.000632535	0.000302742	0.000308194	0.000392565
